,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
9234,Kingsbridge Heights,40.8703923914147,-73.90152264513144,The Local,Bar,40.87855275865213,-73.90346176628925,Bronx,NY
9235,Erasmus,40.64692606658579,-73.94817709920184,HQ Lounge,Lounge,40.646842645604906,-73.94890301118647,Brooklyn,NY
9236,Erasmus,40.64692606658579,-73.94817709920184,"Caribbean American Ent. Bar, Lounge & Restaurant",Bar,40.646042352965125,-73.94927962921872,Brooklyn,NY
9237,Erasmus,40.64692606658579,-73.94817709920184,Factory Music,Music Store,40.645548062210025,-73.95011194920981,Brooklyn,NY
9238,Erasmus,40.64692606658579,-73.94817709920184,Piece A Cake Lounge,Bar,40.64694538703233,-73.94839525222778,Brooklyn,NY
9239,Erasmus,40.64692606658579,-73.94817709920184,Underworld Studio,Music Venue,40.64429282282557,-73.94626028662924,Brooklyn,NY
9240,Erasmus,40.64692606658579,-73.94817709920184,Cafe Omar,Music Venue,40.64336018302179,-73.94902256804588,Brooklyn,NY
9241,Erasmus,40.64692606658579,-73.94817709920184,JW Records,Record Shop,40.6508689319074,-73.94996166229248,Brooklyn,NY
9242,Erasmus,40.64692606658579,-73.94817709920184,Frankie's Lounge,Lounge,40.64788966372356,-73.95262241363525,Brooklyn,NY
9243,Erasmus,40.64692606658579,-73.94817709920184,Beer Untappd,Beer Garden,40.646007071416484,-73.94873431417834,Brooklyn,NY
9244,Erasmus,40.64692606658579,-73.94817709920184,1744 Hookah Lounge,Hookah Bar,40.643173,-73.94866,Brooklyn,NY
9245,Erasmus,40.64692606658579,-73.94817709920184,kaizen,Nightclub,40.649015,-73.949312,N/A,New York
9246,Erasmus,40.64692606658579,-73.94817709920184,Gully Gardens,Other Nightlife,40.644339926992096,-73.94855062876583,Brooklyn,NY
9247,Erasmus,40.64692606658579,-73.94817709920184,Corner Stone Lounge,Lounge,40.64639183931191,-73.95180702209473,Brooklyn,NY
9248,Erasmus,40.64692606658579,-73.94817709920184,Dark Mystique,Hookah Bar,40.650001525878906,-73.94999694824219,Brooklyn,NY
9249,Erasmus,40.64692606658579,-73.94817709920184,Sixpoint Craft Ale,Bar,40.65000451753214,-73.94995157705024,Brooklyn,NY
9250,Erasmus,40.64692606658579,-73.94817709920184,Gultom Bae,Bar,40.64991391799594,-73.95046783666403,New York,NY
9251,Erasmus,40.64692606658579,-73.94817709920184,Plenty's Paradise,Lounge,40.6459541,-73.9522111,Brooklyn,NY
9252,Erasmus,40.64692606658579,-73.94817709920184,Sip unWINE,Caribbean Restaurant,40.64093907269365,-73.95596143959979,Brooklyn,NY
9253,Erasmus,40.64692606658579,-73.94817709920184,Empire cricket club,Nightclub,40.64266652330632,-73.95147235416925,N/A,New York
9254,Erasmus,40.64692606658579,-73.94817709920184,Bnz's room,Nightclub,40.64275360107422,-73.94966125488281,Brooklyn,NY
9255,Erasmus,40.64692606658579,-73.94817709920184,MUW BrU,Bar,40.65248842258987,-73.94812585558114,Brooklyn,NY
9256,Erasmus,40.64692606658579,-73.94817709920184,Fanno Winebar,Wine Bar,40.650641014449874,-73.94696831703186,New York,NY
9257,Erasmus,40.64692606658579,-73.94817709920184,Nini P's Lap of Luggsury,Lounge,40.654532,-73.953219,Brooklyn,NY
9258,Erasmus,40.64692606658579,-73.94817709920184,Heart Of Steel Pan Yard,Other Nightlife,40.65559757330059,-73.95186841963624,Brooklyn,NY
9259,Erasmus,40.64692606658579,-73.94817709920184,Bahia Liquor Inc.,Bar,40.640948447279456,-73.94844730564462,Brooklyn,NY
9260,Erasmus,40.64692606658579,-73.94817709920184,Michelle's Cocktail Lounge,Lounge,40.64783158490438,-73.95588058485627,Brooklyn,NY
9261,Erasmus,40.64692606658579,-73.94817709920184,Afrika House,Nightclub,40.64860921892671,-73.95548086000676,Brooklyn,NY
9262,Erasmus,40.64692606658579,-73.94817709920184,The Pit Stop,Sports Bar,40.63887231062462,-73.94193209738526,Brooklyn,NY
9263,Erasmus,40.64692606658579,-73.94817709920184,Denize's Creole Corner,Bar,40.650638275518936,-73.95569701062625,Brooklyn,NY
9264,Erasmus,40.64692606658579,-73.94817709920184,Princess Diana's,Lounge,40.653021553132994,-73.94483096162915,Brooklyn,NY
9265,Erasmus,40.64692606658579,-73.94817709920184,The Crystal Lounge,Lounge,40.652855036801185,-73.95215034484863,Brooklyn,NY
9266,Erasmus,40.64692606658579,-73.94817709920184,F1 Lounge,Lounge,40.63972658251667,-73.95481096046801,Brooklyn,NY
9267,Erasmus,40.64692606658579,-73.94817709920184,TNT Mask Camp,Music Venue,40.65302276611328,-73.94287109375,N/A,New York
9268,Erasmus,40.64692606658579,-73.94817709920184,BG Studios,Music Venue,40.653787,-73.955344,Brooklyn,NY
9269,Erasmus,40.64692606658579,-73.94817709920184,FIB Tattoo Bar,Bar,40.645261479210234,-73.95803333396556,Brooklyn,NY
9270,Erasmus,40.64692606658579,-73.94817709920184,Voodoo Lounge,Cocktail Bar,40.64393185159177,-73.94558293714226,Brooklyn,NY
9271,Erasmus,40.64692606658579,-73.94817709920184,murrette banquet hall,Concert Hall,40.6430857822755,-73.95781504409862,Brooklyn,NY
9272,Erasmus,40.64692606658579,-73.94817709920184,Temptations,Nightclub,40.65040029970836,-73.95809567826737,Brooklyn,NY
9273,Erasmus,40.64692606658579,-73.94817709920184,Brooklyn Vibes,Lounge,40.64318442832643,-73.95755767822266,Brooklyn,NY
9274,Erasmus,40.64692606658579,-73.94817709920184,Charlena Chateau Bar & Grill,Caribbean Restaurant,40.65119934082031,-73.94107818603516,Brooklyn,NY
9275,Erasmus,40.64692606658579,-73.94817709920184,Island to Island Brewery,Brewery,40.655834994735066,-73.95309080711365,Brooklyn,NY
9276,Erasmus,40.64692606658579,-73.94817709920184,Caribbean Social,Caribbean Restaurant,40.65164976900967,-73.9588981879473,New York,NY
9277,Erasmus,40.64692606658579,-73.94817709920184,Sip N Chat,Cocktail Bar,40.63993369800585,-73.95229698185568,Brooklyn,NY
9278,Erasmus,40.64692606658579,-73.94817709920184,Pelican Reef,Lounge,40.63967,-73.954735,Brooklyn,NY
9279,Erasmus,40.64692606658579,-73.94817709920184,Tonel Restaurant & Lounge,Lounge,40.639944924655076,-73.9523350060105,Brooklyn,NY
9280,Erasmus,40.64692606658579,-73.94817709920184,Peeko's Pavilion,Other Nightlife,40.653156,-73.95243,Brooklyn,NY
9281,Hudson Yards,40.75665808227519,-74.00011136202637,Legacy Records,American Restaurant,40.757592,-73.998352,New York,NY
9282,Hudson Yards,40.75665808227519,-74.00011136202637,Madison Square Garden,Basketball Stadium,40.75034435492237,-73.99323268962787,New York,NY
9283,Hudson Yards,40.75665808227519,-74.00011136202637,The Zodiac Room,Restaurant,40.752569,-74.000882,New York,NY
9284,Hudson Yards,40.75665808227519,-74.00011136202637,Dear Irving on Hudson,Cocktail Bar,40.756359,-73.992307,New York,NY
9285,Hudson Yards,40.75665808227519,-74.00011136202637,queensyard,English Restaurant,40.753437,-74.001221,New York,NY
9286,Hudson Yards,40.75665808227519,-74.00011136202637,Bar Celona,Bar,40.752838,-74.001838,New York,NY
9287,Hudson Yards,40.75665808227519,-74.00011136202637,Stout,Sports Bar,40.74980534164572,-73.9900184680554,New York,NY
9288,Hudson Yards,40.75665808227519,-74.00011136202637,Hammerstein Ballroom,Music Venue,40.75334284136246,-73.99398226622483,New York,NY
9289,Hudson Yards,40.75665808227519,-74.00011136202637,Bowlmor Times Square,Bowling Alley,40.757732,-73.987218,New York,NY
9290,Hudson Yards,40.75665808227519,-74.00011136202637,L'ybane Restaurant,Cocktail Bar,40.7591018676758,-73.9888381958008,New York,NY
9291,Hudson Yards,40.75665808227519,-74.00011136202637,Bar Moxy,Hotel Bar,40.75215808995329,-73.98927148658485,New York,NY
9292,Hudson Yards,40.75665808227519,-74.00011136202637,Beer Culture,Bar,40.75960047129065,-73.98971467943909,New York,NY
9293,Hudson Yards,40.75665808227519,-74.00011136202637,Becco,Italian Restaurant,40.76070062686386,-73.9899572515925,New York,NY
9294,Hudson Yards,40.75665808227519,-74.00011136202637,Haymaker Bar and Kitchen,Pub,40.74899540484389,-73.9953910528486,New York,NY
9295,Hudson Yards,40.75665808227519,-74.00011136202637,Beer Authority NYC,Bar,40.7559338,-73.9911822,New York,NY
9296,Hudson Yards,40.75665808227519,-74.00011136202637,5 Napkin Burger,Burger Joint,40.760180000000005,-73.9910951312828,New York,NY
9297,Hudson Yards,40.75665808227519,-74.00011136202637,Rudy's Bar & Grill,Dive Bar,40.7599319591241,-73.99159047097984,New York,NY
9298,Hudson Yards,40.75665808227519,-74.00011136202637,9th Ave Saloon,Gay Bar,40.76086296797501,-73.99079759233273,New York,NY
9299,Hudson Yards,40.75665808227519,-74.00011136202637,Porchlight,Cocktail Bar,40.75195891734069,-74.0049147605896,New York,NY
9300,Hudson Yards,40.75665808227519,-74.00011136202637,Magic Hour,Lounge,40.752260193237404,-73.98937633378098,New York,NY
9301,Hudson Yards,40.75665808227519,-74.00011136202637,Ruby Tuesday,American Restaurant,40.75516955471529,-73.98693800107652,New York,NY
9302,Hudson Yards,40.75665808227519,-74.00011136202637,Mustang Harry's,Bar,40.74841254016124,-73.99254858610388,New York,NY
9303,Hudson Yards,40.75665808227519,-74.00011136202637,Rattle N Hum West,Bar,40.7554696,-73.9917566,New York,NY
9304,Hudson Yards,40.75665808227519,-74.00011136202637,Death Ave,Greek Restaurant,40.75114039574236,-74.00197568861121,New York,NY
9305,Hudson Yards,40.75665808227519,-74.00011136202637,District Tap House,Gastropub,40.75419164781085,-73.99037170358339,New York,NY
9306,Hudson Yards,40.75665808227519,-74.00011136202637,Smith's Bar & Restaurant,Bar,40.75860101736879,-73.98891437224738,New York,NY
9307,Hudson Yards,40.75665808227519,-74.00011136202637,Frames Bowling Lounge,Bowling Alley,40.75718734842475,-73.9929652419508,New York,NY
9308,Hudson Yards,40.75665808227519,-74.00011136202637,PlayStation Theater,Music Venue,40.75763318739876,-73.98644330426343,New York,NY
9309,Hudson Yards,40.75665808227519,-74.00011136202637,Mission Nightclub,Nightclub,40.74793425253044,-73.99496170439467,New York,NY
9310,Hudson Yards,40.75665808227519,-74.00011136202637,Mom's Kitchen And Bar,Pub,40.762349294087485,-73.98983508086245,New York,NY
9311,Hudson Yards,40.75665808227519,-74.00011136202637,The Polynesian,Tiki Bar,40.75822691409574,-73.99270425389066,New York,NY
9312,Hudson Yards,40.75665808227519,-74.00011136202637,Hulu Theater,Music Venue,40.750923181108604,-73.99407910561577,New York,NY
9313,Hudson Yards,40.75665808227519,-74.00011136202637,Mexicue,Mexican Restaurant,40.754095509507124,-73.98601454959868,New York,NY
9314,Hudson Yards,40.75665808227519,-74.00011136202637,Carragher’s Pub & Restaurant,Pub,40.75463576572173,-73.98947395627425,New York,NY
9315,Hudson Yards,40.75665808227519,-74.00011136202637,Hard Rock Cafe,Theme Restaurant,40.75703518267677,-73.98661120492818,New York,NY
9316,Hudson Yards,40.75665808227519,-74.00011136202637,Pioneers Bar,Bar,40.74710078537464,-73.99123951792717,New York,NY
9317,Hudson Yards,40.75665808227519,-74.00011136202637,American Whiskey,Bar,40.74928283513086,-73.99433937723354,New York,NY
9318,Hudson Yards,40.75665808227519,-74.00011136202637,Hardware Bar,Gay Bar,40.76318209849134,-73.99289005599256,New York,NY
9319,Hudson Yards,40.75665808227519,-74.00011136202637,Gallow Green,Lounge,40.750641713284836,-74.0042588444016,New York,NY
9320,Hudson Yards,40.75665808227519,-74.00011136202637,Lucky Strike New York,Bowling Alley,40.76188667556845,-74.00100408797512,New York,NY
9321,Hudson Yards,40.75665808227519,-74.00011136202637,Iron Bar & Lounge,Cocktail Bar,40.7591498,-73.988653,New York,NY
9322,Hudson Yards,40.75665808227519,-74.00011136202637,Gyu-Kaku Japanese BBQ,Japanese Restaurant,40.75904160050783,-73.99004327793013,New York,NY
9323,Hudson Yards,40.75665808227519,-74.00011136202637,Dave & Buster's,Arcade,40.756773869231516,-73.9885399678032,New York,NY
9324,Hudson Yards,40.75665808227519,-74.00011136202637,Dalton's Bar & Grill,Sports Bar,40.759256091378646,-73.99202422088419,New York,NY
9325,Hudson Yards,40.75665808227519,-74.00011136202637,Lucy's Cantina Royale,Latin American Restaurant,40.75194381058173,-73.99326103990764,New York,NY
9326,Hudson Yards,40.75665808227519,-74.00011136202637,Marquee,Nightclub,40.75008199703,-74.00283209907221,New York,NY
9327,Hudson Yards,40.75665808227519,-74.00011136202637,Bea,New American Restaurant,40.759434,-73.99243,New York,NY
9328,Hudson Yards,40.75665808227519,-74.00011136202637,Ritz Bar & Lounge,Gay Bar,40.76084409354975,-73.99032233051244,New York,NY
9329,Hudson Yards,40.75665808227519,-74.00011136202637,The Eagle,Gay Bar,40.75184320415637,-74.00421474064072,New York,NY
9330,Hudson Yards,40.75665808227519,-74.00011136202637,Playwright Celtic Pub,Pub,40.75945510161852,-73.98796742558561,New York,NY
9331,Hammels,40.58733774018741,-73.80553002968718,Waterfront Lounge,Dive Bar,40.586107519084166,-73.81156499448643,Queens,NY
9332,Hammels,40.58733774018741,-73.80553002968718,Beer House,Liquor Store,40.5875887481287,-73.81242662073399,Queens,NY
9333,Hammels,40.58733774018741,-73.80553002968718,Club Baño,Hookah Bar,40.586226223575046,-73.81398175089204,N/A,New York
9334,Hammels,40.58733774018741,-73.80553002968718,Rockaway Beach Surf Club,Beach Bar,40.58882229990048,-73.81218450180775,Queens,NY
9335,Hammels,40.58733774018741,-73.80553002968718,DUBcentral,Nightclub,40.586233,-73.81435,Far Rockaway,NY
9336,Hammels,40.58733774018741,-73.80553002968718,Healy's Bar & Grill,Bar,40.583740531098485,-73.81179476185157,Far Rockaway,NY
9337,Hammels,40.58733774018741,-73.80553002968718,Delfinocasa,Bar,40.59086280128194,-73.81101929592815,Far Rockaway,NY
9338,Hammels,40.58733774018741,-73.80553002968718,Rockaway Beach Inn,Dive Bar,40.58718354815769,-73.81378954913917,Rockaway Park,NY
9339,Hammels,40.58733774018741,-73.80553002968718,RBI's,Dive Bar,40.58722580322195,-73.81383214049113,Queens,NY
9340,Hammels,40.58733774018741,-73.80553002968718,Epstein's Beach,Bar,40.587193980381734,-73.81381568779096,Queens,NY
9341,Hammels,40.58733774018741,-73.80553002968718,The Bungalow Bar,Beach Bar,40.589085,-73.817107,Queens,NY
9342,Hammels,40.58733774018741,-73.80553002968718,Rockaway Tavern,Bar,40.58706928999116,-73.8139890267859,Queens,NY
9343,Hammels,40.58733774018741,-73.80553002968718,Sayra's Wine Bar,Wine Bar,40.58648690455391,-73.81496671969784,Queens,NY
9344,Hammels,40.58733774018741,-73.80553002968718,Connolly's,Bar,40.584426008592416,-73.8164709685888,Queens,NY
9345,Hammels,40.58733774018741,-73.80553002968718,Rockaway Brewing Co.,Brewery,40.59306900566265,-73.80085203416041,Far Rockaway,NY
9346,Hammels,40.58733774018741,-73.80553002968718,The Rock NYC,Wine Bar,40.58638079310574,-73.81559632871902,Queens,NY
9347,Bayswater,40.611321691283834,-73.76596781445627,Inwood Afterhours,Bar,40.6138186593478,-73.7585103565815,Inwood,NY
9348,Bayswater,40.611321691283834,-73.76596781445627,The Red Light District,Speakeasy,40.603701770598605,-73.76281959682314,Jamaica,NY
9349,Bayswater,40.611321691283834,-73.76596781445627,-the Core.,Music Venue,40.60094068144291,-73.76703255241854,N/A,New York
9350,Queensbridge,40.756091297094706,-73.94563070334091,Tammany House,Speakeasy,40.756892,-73.943368,New York,NY
9351,Queensbridge,40.756091297094706,-73.94563070334091,Estate Garden And Grill,Beer Garden,40.7537,-73.948841,New York,NY
9352,Queensbridge,40.756091297094706,-73.94563070334091,Pinch Recording,Recording Studio,40.748423,-73.945679,New York,NY
9353,Queensbridge,40.756091297094706,-73.94563070334091,Z Hotel New York - Rooftop Bar/Lounge,Hotel Bar,40.75211313121677,-73.94758535756516,Long Island City,NY
9354,Queensbridge,40.756091297094706,-73.94563070334091,Show Palace,Strip Club,40.75121620290606,-73.94567885081385,Long Island City,NY
9355,Queensbridge,40.756091297094706,-73.94563070334091,Penthouse 808,Other Nightlife,40.753951,-73.949333,Long Island City,NY
9356,Queensbridge,40.756091297094706,-73.94563070334091,Z NYC Hotel,Hotel,40.75213699041674,-73.94760860638726,Long Island City,NY
9357,Queensbridge,40.756091297094706,-73.94563070334091,Mist Harlem Restaurant,Cocktail Bar,40.7505893845865,-73.94833824229012,New York,NY
9358,Queensbridge,40.756091297094706,-73.94563070334091,Sage Music,Music School,40.7489116550486,-73.94486153965701,Long Island City,NY
9359,Queensbridge,40.756091297094706,-73.94563070334091,Levante,Pizza Place,40.747517967937966,-73.94159008228058,Long Island City,NY
9360,Queensbridge,40.756091297094706,-73.94563070334091,The Local NYC,Hostel,40.74959044155794,-73.94785857767602,Long Island City,NY
9361,Queensbridge,40.756091297094706,-73.94563070334091,Peekskill Brewery,Brewery,40.74763365170644,-73.95014064983525,Peekskill,NY
9362,Queensbridge,40.756091297094706,-73.94563070334091,First Stop Bar&Grill,Bar,40.750213408846015,-73.93956686305054,New York,NY
9363,Queensbridge,40.756091297094706,-73.94563070334091,Boro Hotel Lobby Bar,Bar,40.754142,-73.934049,New York,NY
9364,Queensbridge,40.756091297094706,-73.94563070334091,Spin Music Studios,Music Venue,40.7541932760988,-73.94019275800358,Long Island City,NY
9365,Queensbridge,40.756091297094706,-73.94563070334091,Luxor Lounge,Lounge,40.75213219,-73.93712997436523,Long Island City,NY
9366,Queensbridge,40.756091297094706,-73.94563070334091,The Shannon Pot,Pub,40.74788475709389,-73.9450953132579,Long Island City,NY
9367,Queensbridge,40.756091297094706,-73.94563070334091,Juquila Kitchen And Bar,Cocktail Bar,40.75330435416749,-73.93430034826282,New York,NY
9368,Queensbridge,40.756091297094706,-73.94563070334091,Continental Recording Studios,Recording Studio,40.74975358821132,-73.95019231095029,Long Island City,NY
9369,Queensbridge,40.756091297094706,-73.94563070334091,Brooks 1890,Italian Restaurant,40.74653831124381,-73.9440769553404,Queens,NY
9370,Queensbridge,40.756091297094706,-73.94563070334091,The Huntress Whiskey n' Wings,Bar,40.75263238131445,-73.93984840880552,Long Island City,NY
9371,Queensbridge,40.756091297094706,-73.94563070334091,Doha,Nightclub,40.753038,-73.933149,New York,NY
9372,Queensbridge,40.756091297094706,-73.94563070334091,Fifth Hammer Brewing Company,Brewery,40.74655304120232,-73.95143837388332,New York,NY
9373,Queensbridge,40.756091297094706,-73.94563070334091,LIC Beer Project,Brewery,40.754666593461295,-73.93940550245183,Long Island City,NY
9374,Queensbridge,40.756091297094706,-73.94563070334091,Botequim,Brazilian Restaurant,40.753476,-73.934155,New York,NY
9375,Queensbridge,40.756091297094706,-73.94563070334091,The Baroness Bar,Bar,40.75158244595828,-73.93966444998067,Long Island City,NY
9376,Queensbridge,40.756091297094706,-73.94563070334091,Scandals,Strip Club,40.75119,-73.940735,Long Island City,NY
9377,Queensbridge,40.756091297094706,-73.94563070334091,LIC Bar,Bar,40.74690927761231,-73.95275949098875,Queens,NY
9378,Queensbridge,40.756091297094706,-73.94563070334091,Dutch Kills Centraal,Gastropub,40.75353128800244,-73.93452664369404,Long Island City,NY
9379,Queensbridge,40.756091297094706,-73.94563070334091,"A.C. Pianocraft, Inc.",Office,40.748445,-73.939131,Long Island City,NY
9380,Queensbridge,40.756091297094706,-73.94563070334091,The Gutter,Bowling Alley,40.746422740671754,-73.95184807898822,New York,NY
9381,Queensbridge,40.756091297094706,-73.94563070334091,Big Alice Brewing,Brewery,40.75211489090597,-73.95056089199,Long Island City,NY
9382,Queensbridge,40.756091297094706,-73.94563070334091,Rio Grand Sports Bar,Sports Bar,40.753513,-73.934346,New York,NY
